created_at,id,like_count,author_id,reply_to_id,replied_to_user_id,tweet
2021-08-24 18:16:12+00:00,1430232489642053635,2,1419750580675923977,1430217839714177029,38410853,@ctbto_alerts @_RobFloyd @NamibianEmbassy @namibia_mfa Good to have Ambassador @KrugerNada leading the WGA. All efforts to improve efficiency are welcomed. @Youth4CTBT @CtbtNdc @CTBTnow @JennyNielsenNPT @INTGenderChamps
2021-08-09 10:23:25+00:00,1424677692704755712,0,2592817392,1424641603495399427,38410853,"@ctbto_alerts Hi! I dont really like the word ""Indigenous""...""Indigena"" (spanish) has the same meaning projection as ""nigger"" in english. In any case, a russian"" is indigenous in Russia; an arab is also an indogenous in Arabia, and so on....so? Minorized Nations, could be better?"
2021-08-11 02:18:20+00:00,1425280391728930817,0,1240517423284936704,1424596299568062474,38410853,"@ctbto_alerts Japan as Evil country:
*Militarism/Nazism
*Nanjing Massacre
*Lushun Massacre
*731
*Shanghai 1.28 Massacre 
*Golden Mountain Massacre 
*Tianjin Air Raid
*The crime of comfort women
Japanese must learn Germany apology first , reflect on their guilty pleas and eliminate militarism"
2021-08-07 14:56:26+00:00,1424021621635837952,0,1220161548284350464,1423554436211826688,38410853,@ctbto_alerts Seeing the devastation people still not understanding why?
2021-08-06 08:22:37+00:00,1423560129115348993,0,47264820,1423554436211826688,38410853,"@ctbto_alerts https://t.co/b32qKUceKw 
It was a beautiful city."
2021-08-12 14:27:26+00:00,1425826262723923982,0,35499369,1423254434310770691,38410853,@ctbto_alerts @UN_Vienna Why do you even bother posting jobs like this?
2021-08-05 10:49:04+00:00,1423234594996948994,1,1470134820,1423227223482503170,38410853,@ctbto_alerts @_RobFloyd Thank you for the very informative and motivating words.
2021-08-05 10:28:24+00:00,1423229395649630212,4,275007173,1423227223482503170,38410853,@ctbto_alerts @_RobFloyd Heartwarming introduction; inspiring remarks; excellent faciliation; hopeful future. Superb meeting 👌
2021-08-12 14:46:43+00:00,1425831116271874049,0,1409389578687959043,1422241469524496390,38410853,@ctbto_alerts @_RobFloyd @UN @UN_Vienna Welcome
2021-08-02 22:05:54+00:00,1422317762467311627,0,1350235024847745024,1422241469524496390,38410853,@ctbto_alerts @_RobFloyd @UN @UN_Vienna It is just………. GREAT 🤝👍🍀💪🏼
2021-08-02 21:07:59+00:00,1422303186493263877,8,1419750580675923977,1422241469524496390,38410853,"@ctbto_alerts @UN @UN_Vienna Welcome to Vienna @_RobFloyd 🇨🇱 ready to work with you and your team on #CTBTO priorities 
@Minrel_Chile @Youth4CTBT"
2021-09-08 03:18:58+00:00,1435442511758118924,0,1043856736363446272,1422150263364886530,38410853,@ctbto_alerts @_RobFloyd @DG_ASNO @UN_Vienna @UN Congratulations Rob.
2021-08-03 08:03:41+00:00,1422468201024131072,0,1214350262,1422150263364886530,38410853,@ctbto_alerts @_RobFloyd @DG_ASNO @UN_Vienna @UN Many many hearty congratulations n wish you @_RobFloyd n @ctbto_alerts all success! 👍🏽🙏🏽
2021-08-06 15:36:47+00:00,1423669387706392581,0,50185334,1422097279960424448,38410853,@ctbto_alerts @_RobFloyd @DG_ASNO Congratulations Rob! Warm regards!
2021-08-02 21:20:40+00:00,1422306378266333186,2,1418201248549928960,1422097279960424448,38410853,@ctbto_alerts @_RobFloyd @DG_ASNO @ChileONUViena 🇨🇱 Welcomes new #CTBTO Executive Secretary @_RobFloyd and wishes him success in this important endeavour and in advancing towards the entry into force.
2021-08-02 11:25:12+00:00,1422156522637996034,3,1413183954,1422097279960424448,38410853,"@ctbto_alerts @_RobFloyd @DG_ASNO Welcome to the hot seat, @_RobFloyd."
2021-08-02 09:36:24+00:00,1422129143194394626,9,954281396,1422097279960424448,38410853,@ctbto_alerts @_RobFloyd @DG_ASNO Congratulations again Rob! I’m sure you’ll do a fantastic job. The EU 🇪🇺 will continue to support the @ctbto_alerts under your able leadership.
2021-07-29 17:01:58+00:00,1420791724843147266,0,1214350262,1420789132843012096,38410853,"@ctbto_alerts @SinaZerbo Indeed! Thank you @SinaZerbo 

You did your best! All best wishes for the future! 👍🏽🙏🏽"
2021-07-16 08:58:35+00:00,1415959034742509569,0,2741661968,1415958887715516420,38410853,@ctbto_alerts And since that. steel around the world has never been as crappy
2021-07-17 18:11:05+00:00,1416460464440037376,0,1220161548284350464,1415657465081909253,38410853,"@ctbto_alerts @maria_chepurina Modern world is for the youth, by the youth and of the youth. Take guidence of elders and respect to olders. Do going ahead"
2021-07-02 06:49:38+00:00,1410853150945329153,1,1331403528745709570,1409540462206201857,38410853,"@ctbto_alerts Great individuals committed to changing the world. The #SnT2021conference has been informative, educative and a really great experience.  Thank you @ctbto_alerts for initiatives and such events that offer inspiration, empowerment and opportunities. Proud @Youth4CTBT member!"
2021-07-30 15:49:53+00:00,1421135969235914754,0,1407410775468265482,1409442475492659202,38410853,"@ctbto_alerts @IAEA @rafaelmgrossi Dear IAEA Director Mr Rafael M Grossi
Congratulations for your commitment
Kind regards From Morocco
Prof N.Ben Rais
Head of Nuclear Medicine teaching department Rabat Morocco"
2021-06-21 17:52:08+00:00,1407033608695521292,0,1220161548284350464,1406927695221604352,38410853,@ctbto_alerts @SinaZerbo CTBTO great done. Dr Zerbo deserve
2021-06-21 16:13:10+00:00,1407008702633230346,1,1321380591611400193,1406927695221604352,38410853,"@ctbto_alerts @Amb_Ulyanov @SinaZerbo Well deserved and appropriate assessment!
My sincere congratulations to @SinaZerbo"
2021-06-17 16:28:15+00:00,1405562948165144576,0,1220161548284350464,1405144506106847233,38410853,@ctbto_alerts @maria_chepurina @SinaZerbo Be vaccinated without fear https://t.co/GxoS6LNXCR
2021-06-17 16:26:43+00:00,1405562560321970182,0,1220161548284350464,1405144506106847233,38410853,@ctbto_alerts @maria_chepurina @SinaZerbo Great agreement
2021-06-16 11:29:48+00:00,1405125453493403648,0,1220161548284350464,1405113845518061569,38410853,@ctbto_alerts @maria_chepurina I have registered and uploaded my presentations. Hopping it's great success. Must attend to try to  make world nuclear free
2021-06-08 06:47:02+00:00,1402155188006264850,0,1220161548284350464,1401071290174238733,38410853,@ctbto_alerts @RonanJLeBras Exactly. If one control the ending of nuclear testing could balance ecosystem
2021-11-30 18:41:51+00:00,1465752953705447425,0,1101339052266131457,1465751638245847052,38410853,@CTBTO nuclear?
2021-11-25 12:03:05+00:00,1463840663661907981,1,724612999,1463821848085422082,38410853,@CTBTO @_RobFloyd @BajanDiplomat Many congratulations @BajanDiplomat
2021-11-25 11:33:36+00:00,1463833244714086401,1,1405145834174521344,1463821848085422082,38410853,"@CTBTO @_RobFloyd @BajanDiplomat Mr. Chad BLACKMAN I am proud of you, because you are blessed by the great God. God bless you ."
2021-11-17 23:50:02+00:00,1461119468210249731,4,426967239,1460942640040587264,38410853,@CTBTO @_RobFloyd @AdaljizaM @UNTimorLeste We look forward to celebrating Timor-Leste’s ratification of the Comprehensive Nuclear-Test-Ban Treaty and Treaty on the Prohibition of Nuclear Weapons soon. Thank you for your country’s commitment to nuclear non-proliferation and disarmament. 🇹🇱 🇺🇳
2021-11-17 16:02:22+00:00,1461001776333795339,11,38410853,1460942640040587264,38410853,"(2/2) During her visit, the Foreign Minister received a briefing on the international verification system, including scientific and civilian applications, and toured #CTBTO facilities, including the Operations Centre, to see the international monitoring system in action. https://t.co/QtKug9eIFw"
2021-11-15 02:36:13+00:00,1460074127583166464,0,1220161548284350464,1459959356322205697,38410853,@CTBTO Very excellent of recording by IMS network best in the world. People mostly believed
2021-11-12 08:39:55+00:00,1459078491614461983,0,462844141,1458791471260254218,38410853,@CTBTO Making non- proliferation capacity earn its keep by providing #PeacefulUse capacity to the world is Key USP the @CTBTO
2021-11-10 15:06:53+00:00,1458451098986033156,0,1357400695327064064,1458407652086648837,38410853,"@CTBTO @_RobFloyd What tools you will use if any of the nuclear state will not ratify a Treaty?
N.Korea for example. 
More than US done already to isolate N.Korea you won't be able to do."
2021-11-09 19:21:22+00:00,1458152753310707725,1,3291795789,1458114738706071555,38410853,@CTBTO So many familiar faces!
2021-11-05 08:50:38+00:00,1456544474830675973,10,38410853,1456544144671842305,38410853,"2/2 We send this data in near-real-time to #tsunami warning centres in 17 countries across the globe (in green on this map), to help them issue faster, more accurate alerts. To learn more, you can click here ⬇️
https://t.co/JoPZYraHoQ https://t.co/CaWwvBYvYj"
2021-11-02 17:15:39+00:00,1455584402847698949,0,1243879591111991296,1455552881134907403,38410853,@CTBTO @mission_rf @Amb_Ulyanov @mfa_russia Just t thing fir t NOW-moment!
2021-10-26 07:40:53+00:00,1452903041166888962,0,1409389578687959043,1452873027067199492,38410853,@CTBTO @_RobFloyd @SpiceFMKE @KTNNewsKE North Korea must be bring under control of tests
2021-10-24 15:10:33+00:00,1452291426868465675,0,2475652522,1452290122175614978,38410853,"@CTBTO @_RobFloyd @UbuntuRadioZA I personally invite you to watch my newest song 🎵 titled my testimony.
Would like to leave a comment, I appreciate it. Please subscribe 

https://t.co/60WCsfzSh4

My Testimony by Austine Udogu 
           Just drop now
Like comment susbcrib and share ♥❤✨💖💕😊♥❤✨💖"
2021-10-23 09:27:06+00:00,1451842609828319232,7,38410853,1451842047497981956,38410853,"In 1996 Costa Rica &amp; 138 other countries signed the #CTBT; 25 years later, Latin America and the Caribbean host 43 Intl Monitoring System #IMS stations to detect #nuclear tests, including a seismic station in Costa Rica. Watch this video to learn more ⬇️ https://t.co/3s1Gls127N"
2021-10-22 19:31:00+00:00,1451632195336953865,0,1450903049174601728,1451555260032593922,38410853,"@CTBTO Hello!!I'm a website designer,if you want design a website please contact me 🙏🙏"
2021-10-27 14:17:07+00:00,1453365144084385796,0,1452578655440408579,1450842344673120257,38410853,@CTBTO Indian can apply
2021-10-14 14:38:30+00:00,1448659483421392906,0,1409389578687959043,1448657451406950407,38410853,@CTBTO @_RobFloyd @UN How can science be use for https://t.co/V3d14wShl5 is boon.
2021-10-13 07:39:05+00:00,1448191545736409090,3,38410853,1448191220543524867,38410853,"You can find more information on how #CTBTO's International Monitoring System contributes to disaster risk reduction ⬇️:
https://t.co/JoPZYraHoQ 
#OnlyTogether"
2021-10-07 13:12:27+00:00,1446101113518788615,1,1409389578687959043,1446100202239270917,38410853,@CTBTO @_RobFloyd @kommersant We have to build strong infrastructure and efforts to end nuclear threats from world
2021-09-28 04:07:31+00:00,1442702484665864194,1,1409389578687959043,1442508942433730563,38410853,@CTBTO @_RobFloyd @INakamitsu @irishmissionun @UN_Disarmament @UN We should effort for nuclear energy instead of nuclear weapons
2021-09-26 06:42:25+00:00,1442016690393411592,0,977222083250982913,1442014928525799424,38410853,"@CTBTO @UN_Disarmament @unodavienna @ODA_Geneva Appreciated your aim n efforts for nuclear free world nd to protect environment n future generations from the devastating consequences of nuclear tests /radiation. All nuclear states must cooperate, stop n eliminate nuclear weapons n invest in edu, health, energy n prosperity pl"
2021-09-24 15:12:25+00:00,1441420260670775306,0,977222083250982913,1441417137113862149,38410853,"@CTBTO Excellent speach,,we must never forget the health n environmental consequences of nuclear tests n nuclear disasters /pl also consider that melted nuclear reactor produce radiation more than atomic bomb n nuclear free world is must to protect environment n future generations, Sir"
2022-08-30 04:16:38+00:00,1564467102869647361,0,1516311107400462340,1441300892922224647,38410853,"@CTBTO What other gases can be heated to best simulate plasma?
https://t.co/qylG8LBM8N"
2022-08-14 06:59:58+00:00,1558710000431771649,0,1409389578687959043,1441300892922224647,38410853,@CTBTO No war.
2022-03-10 14:36:28+00:00,1501929989020684293,0,1501648793527279618,1441300892922224647,38410853,"@CTBTO 2 weeks in Ukraine there is a war!Russia brazenly attacked Ukraine!people in Mariupol have no water, food, electricity, gas, heat! Russia is using banned weapons, bombing civilians, their homes, hospitals, churches. Stop Russia!While you are idle, people are dying! Close the sky!"
2022-02-26 11:17:33+00:00,1497531274495291393,0,1481918421281677312,1441300892922224647,38410853,"@CTBTO Covid-free, mask-free
The happiest place on earth
This year's best humananitarian documentary.
Let's be strong!

https://t.co/biC9PXNyOF"
2022-01-15 12:23:02+00:00,1482327466139996160,0,1469568490453422082,1441300892922224647,38410853,@CTBTO hello.plz help me? i am from UN.Usa and.China student.i have somethings https://t.co/0mQqmOlcXF i need helper. plz all guys help me.i saw something
2021-09-24 17:52:34+00:00,1441460566703448067,0,887028314224852992,1441300892922224647,38410853,"@CTBTO @UN ☀️
I serve human rights agree?
A vision of a better world I see
A million tweets keeps me awake
Hope is a promise I won't break

War and nuclear weapons rust
Nuclear weapons dust♥️ https://t.co/3Lug2ZZkLo"
2021-09-24 16:04:35+00:00,1441433390612291589,1,1409389578687959043,1441300892922224647,38410853,@CTBTO All the countries should sign ctbt.its important for humanity.
2021-09-24 09:57:43+00:00,1441341065504587782,1,2369032636,1441300892922224647,38410853,@CTBTO Happy anniversary CTBT!
2021-09-23 23:12:39+00:00,1441178728583757826,0,1357400695327064064,1441051164649443332,38410853,"@CTBTO @_RobFloyd @MarinaSereni @ItalyUN_Vienna @ItalyUN_NY We can't understand,  why states, which are not nuclear are supposed to vote for #CTBT ratification?
Actually we understand why.
To use ""ants"" to bite ""big fat cat"" &amp; help another ""big fat cat"" to eliminate 1-st one..."
2021-09-23 14:45:57+00:00,1441051214377017351,18,38410853,1441051099461349380,38410853,".@_RobFloyd stresses the importance of the #CTBT at the #ArticleXIV Conf: “the only way to secure an enduring &amp; verifiable prohibition on #nuclear testing is through the treaty’s entry into force &amp; universalization. In this 25th anniversary year, I urge you to take action”. #UNGA"
2021-09-23 14:31:35+00:00,1441047599759310860,16,38410853,1441047529047539716,38410853,".@antonioguterres addresses the 8 remaining Annex 2 States: ""I repeat my call to these States to sign and ratify the #CTBT asap... I assure you that the @UN stands ready to assist in whatever way we can to bring this Treaty into force without any further delay"". #UNGA #ArticleXIV"
2021-09-24 04:03:44+00:00,1441251983306813444,0,1055503913019822080,1440918853433790469,38410853,@CTBTO @SanamF24 Sanam terrorist .. ayatollah sanam  . Fuck you and your family .. from IRANIAN people 🖕🖕
2021-09-23 21:39:57+00:00,1441155399269302282,0,3010531390,1440918853433790469,38410853,@CTBTO Amb Molekane of South Africa and Ambassador Cortese of Italy as they preside over the 12th Article XIV Conference https://t.co/ZktxXgFtlR
2021-09-23 00:44:01+00:00,1440839336308600836,0,1357400695327064064,1440716267430629383,38410853,"@CTBTO @_RobFloyd What a unleashed World!
Even San Tome de Principe trying to test nuclear weapons....
Why all those girls just decided to dump all this problems on Sir Rob Floyd?   😆🤣"
2021-09-18 16:35:13+00:00,1439266773153554435,0,1419750580675923977,1438810192897056778,38410853,@CTBTO @IMSDirector_NMO @_RobFloyd @LithuaniaMFA Welcome!
2021-09-16 21:09:11+00:00,1438610942380609537,0,1357400695327064064,1438441345283133440,38410853,"@CTBTO @_RobFloyd So Senegal decided to run nukes tests, or it's just another ally for voting on a Board if #CTBTO?"
2021-09-16 03:57:01+00:00,1438351191541440513,0,1357400695327064064,1438072875156660232,38410853,"@CTBTO @_RobFloyd Is it for present, past or future accomplishments?"
2021-09-13 17:15:07+00:00,1437464875907825671,0,1419750580675923977,1437453496383639552,38410853,@ctbto_alerts @_RobFloyd @IkramIbrahimMY @MYembassyVienna Welcome Ambassador @IkramIbrahimMY @MYembassyVienna @MYEmbSantiago
2021-09-12 05:15:24+00:00,1436921364384944137,0,1409389578687959043,1436358664995155991,38410853,@ctbto_alerts @UN @UN_Disarmament Yes we will without weapons. Peaceful world
2021-09-09 12:58:58+00:00,1435950858978611206,2,1419750580675923977,1435934779824906240,38410853,@ctbto_alerts @_RobFloyd @UN @AP @UN_News_Centre Hope from the PGA and optimism from @_RobFloyd  best combo ever! @abdulla_shahid  #PresidencyOfHope  @INTGenderChamps @MonicaGrayley
2021-09-04 10:09:51+00:00,1434096362497343492,0,1220161548284350464,1433803398999052299,38410853,@ctbto_alerts @_RobFloyd @AzEmbAustria @Sadigbayli Congratulations Sir. Great doing 👍
2022-01-21 14:48:08+00:00,1484538308348854273,20,38410853,1484538302791393283,38410853,"(2/4) All 53 #IMS infrasound stations recorded the main eruption, at global ranges. This is unique and shows the effectiveness of #CTBT verification technologies, with all stations ready and contributing. https://t.co/QZ9RflpzQY"
2022-01-21 14:48:08+00:00,1484538308348854273,20,38410853,1484538302791393283,38410853,"(2/4) All 53 #IMS infrasound stations recorded the main eruption, at global ranges. This is unique and shows the effectiveness of #CTBT verification technologies, with all stations ready and contributing. https://t.co/QZ9RflpzQY"
2022-01-21 14:48:08+00:00,1484538308348854273,20,38410853,1484538302791393283,38410853,"(2/4) All 53 #IMS infrasound stations recorded the main eruption, at global ranges. This is unique and shows the effectiveness of #CTBT verification technologies, with all stations ready and contributing. https://t.co/QZ9RflpzQY"
2022-01-22 15:36:49+00:00,1484912946551861248,0,1220161548284350464,1484490209345556482,38410853,@CTBTO @maria_chepurina @NPR @gbrumfiel Great recording
2022-01-20 12:32:47+00:00,1484141856099553287,0,1483199048798535681,1483856486300274691,38410853,@CTBTO @OPCW @impactpool following
2022-01-15 19:05:32+00:00,1482428756019011588,0,4911110944,1482404464325705737,38410853,@CTBTO How much energy (TNT) was released in today's event ?
2022-01-15 18:39:22+00:00,1482422170647240709,0,3010531390,1482404464325705737,38410853,@CTBTO The value of the IMS is saving lives is impressive
2022-01-15 17:29:02+00:00,1482404473297326081,51,38410853,1482404464325705737,38410853,"(2/2) These events were analyzed by the Intl Data Centre, (#IDC mb=4.0) at 04:07 UTC from 9 primary, 4 aux, 3 infra #IMS stations &amp; (#IDC mb=4.2) at 04:15 UTC from 9 primary, 7 aux, 1 hydro, 15 infra #IMS stations. Authorities issued tsunami warnings following the 2nd event. https://t.co/FYxXnYPyd0"
2022-01-15 19:05:32+00:00,1482428756019011588,0,4911110944,1482404464325705737,38410853,@CTBTO How much energy (TNT) was released in today's event ?
2022-01-15 18:39:22+00:00,1482422170647240709,0,3010531390,1482404464325705737,38410853,@CTBTO The value of the IMS is saving lives is impressive
2022-01-15 17:29:02+00:00,1482404473297326081,51,38410853,1482404464325705737,38410853,"(2/2) These events were analyzed by the Intl Data Centre, (#IDC mb=4.0) at 04:07 UTC from 9 primary, 4 aux, 3 infra #IMS stations &amp; (#IDC mb=4.2) at 04:15 UTC from 9 primary, 7 aux, 1 hydro, 15 infra #IMS stations. Authorities issued tsunami warnings following the 2nd event. https://t.co/FYxXnYPyd0"
2022-01-14 18:59:12+00:00,1482064775215558659,1,1306687401767641103,1481969518884835328,38410853,@CTBTO @OPCW @impactpool Fantastic!! Great initiative
2022-01-05 13:43:52+00:00,1478723927648129026,0,25922269,1478722330121617412,38410853,@CTBTO @NuclearDiner Thank you for these fascinating resources.
2021-12-22 22:02:14+00:00,1473775915549306880,1,1387500474266537995,1473671811774783489,38410853,"@CTBTO Charter Towers, Australia, might have ""heard"" it too: https://t.co/0Q6KdpMk7c"
2021-12-17 15:20:01+00:00,1471862756781572099,5,38410853,1471862644256690179,38410853,"➤ Learn more about the #Youth Group, which is open to all students and young graduates, here: https://t.co/5PAzmejfni"
2021-12-16 11:41:59+00:00,1471445496652775427,12,38410853,1471445223263846407,38410853,"2/2 While at #NORSAR, the ES received a briefing on how the agency uses IMS data for life-saving work, such as #avalanche detection &amp; early warning, and a new project they have just completed, NOR-FROST, for research into fibre sensing technology. https://t.co/hLxvy1AhTA https://t.co/gS9fJlfFnH"
2022-04-19 16:45:18+00:00,1516457926772330498,2,993993047057817600,1513516450887131140,38410853,"@CTBTO @_RobFloyd @RO_Vienna CTBTO is gaining relevance in recent years, and its importance is recognized, today more than ever, after the verbalization of the nuclear threat. 👍🏽"
2022-04-08 09:00:36+00:00,1512354711264972804,10,38410853,1512353912745086983,38410853,"2/2 … evaluated the technical performance of #OSI communications equipment, addressed security aspects and discussed proposals for updates and maintenance ahead of the full resumption of #CTBTO OSI field activities. https://t.co/SdoSUfwSqG"
2022-03-31 15:21:31+00:00,1509551472584937475,7,38410853,1509551469334347787,38410853,"(2/2) With #Tuvalu's ratification, all but 3 countries in the South Pacific have ratified the Treaty. 🇹🇻 FM Simon Kofe said, “By ratifying the Comprehensive Nuclear-Test-Ban Treaty (CTBT), Tuvalu is reiterating its commitment to the elimination of all nuclear tests, everywhere."""
2022-03-30 01:13:29+00:00,1508975670831034370,3,22843167,1508908103688986637,38410853,@CTBTO @DouglasBShaw @UnderSecT @LauraSHHolgate @StateDept @usunvie @RealDeeptiC @MSZeinabou @IMSDirector_NMO @Jenkinsbd Excellent timing.
2022-03-28 10:00:25+00:00,1508383499916648455,11,38410853,1508383492916359175,38410853,ES @_RobFloyd had insightful exchange with 🇹🇱 Minister of the Presidency of the Council of Ministers @leitemagalhae. Discussed current foreign affairs priorities of #TimorLeste and upcoming consideration of #CTBT ratification decree. https://t.co/9o5pMvAypq
